Split_id	Input_Company_name		CIN	MCA_Company_Name	Company_Address	MCA_Status	status
"sp17,cat_b"	SHREE KESHAV AGRO PVT LTD		U74899DL2000PTC105695	SHREE KESHAV AGRO PRIVATE LIMITED	"214-215,GARG TOWER,IIND FLOOR,H-1 NETAJI SUBHASH PLACE, PITAMPURA, NEW DELHI DL 110034 IN"	Active	
"sp17,cat_b"	SOUTHERN SPINNERS AND PROCESS		U17111TN2005PLC056558	SOUTHERN SPINNERS AND PROCESSORS LIMITED	"3, MADURAI-MELAKKAL ROAD MADURAI TN 625016 IN"	Active	
"sp17,cat_b"	SHREE LAXMI GIRLS SRSEC SC NDH		U25209DL2004PTC127487	SHREE LAXMI POLYSTOCK PRIVATE LIMITED	"27/10, DAKSH ROAD FIRST FLOOR, VISHWAS NAGAR DELHI DL 110032 IN"	Active	
"sp17,cat_b"	SHREE MAHALAXMI DIST INST EDU		U51909WB2001PTC093540	SHREE MAHALAXMI CORPORATION PRIVATE LIMITED	"13/2A, PRIYA NATH MULLICK ROAD, P.S- BHAWANIPORE KOLKATA Kolkata WB 700026 IN"	Active	
"sp17,cat_b"	SHREE MAHESHWAR HYDEL PWR CORP		U40101MP1993PLC007667	SHREE MAHESHWAR HYDEL POWER CORPORATION LIMITED	ABHAYANCHAL PARISAR POST MANDALESHWAR MANDALESHWAR MP 451221 IN	Active	
"sp17,cat_b"	SPAN AIR PVT LTD		U74899DL1985PTC022620	SPAN AIR PRIVATE LIMITED.	"303, 3rd Floor, Rasvilas Salcon Plot No. D-1, District Centre Saket New Delhi South Delhi DL 110017 IN"	Active	
"sp17,cat_b"	SHREE PHOOLCHANDVAISH SEC S ND		U19200DL2011PTC224111	SHR LIFESTYLES PRIVATE LIMITED	"Ground Floor, House in KH. No. 76 MIN,Village Kapashera, Near Sarovar Potico, Bijwasan Road Delhi South West Delhi DL 110037 IN"	Active	
"sp17,cat_b"	SHREE PUSHKAR CHEMICALS		U24100MH1993PLC071376	SHREE PUSHKAR CHEMICALS & FERTILISERS LIMITED	"301/302, 3rd Floor, Atlanta Center, Sonawala Road, Goregaon (East) Mumbai MH 400063 IN"	Active	
"sp17,cat_b"	SPEN LIQ PVT LTD		U72900WB1995PTC075089	SPEN LIQ PVT LTD	31 NETAJI SUBHAS ROAD PS HARE STREET KOLKATA WB 700001 IN	Active	
"sp17,cat_b"	SPG INTERNATIONAL PUBL SCHPUNE		U51900MH1982PLC027871	SWAN INTERNATIONAL LIMITED	"6, FELTHAM HOUSE, 2ND FLOOR, J N HEREDIA MARG, BALLARD ESTATE, MUMBAI MH 400001 IN"	Active	
"sp17,cat_b"	SHREE SWASTIC SALES CORP		U21091DL2009PTC194339	SHREE SWASTIC SALES CORPORATION PRIVATE LIMITED	4261/3 IST FLOOR ANSARI ROAD DARYA GANJ NEW DELHI Central Delhi DL 110002 IN	Active	
"sp17,cat_b"	SHREE VCGURUKUL HIGH SCHMUMBAI		U74130MH2005PTC216732	CRIF HIGH MARK CREDIT INFORMATION SERVICES PRIVATE LIMITED	"Unit Nos. 3B- 01, 02 & 03, 3rd Floor, Phoenix Paragon Plaza, CTS No. 124/B, 15 LBS Marg, Kurla-W Mumbai Mumbai City MH 400070 IN"	Active	
"sp17,cat_b"	SHREEM CORPORATION LTD		U74999MH2008PLC177416	SHREEM CORPORATION LIMITED	"11TH FLOOR, SOLARIS C-3, S V ROAD, OPP L&T GATE NO 6, ANDHERI (E) ANDHERI Mumbai City MH 400072 IN"	Active	
"sp17,cat_b"	SPICE INNOVATIVE TECHNOLOGIES		U72900DL2008PTC178018	SPICE INNOVATIVE TECHNOLOGIES PRIVATE LIMITED	"60-D, STREET NO. C-5 SAINIK FARMS, NEW DELHI South Delhi DL 110062 IN"	Amalgamated	
"sp17,cat_b"	SPINTEX PVT LTD		U74899DL1971PTC005795	SPINTEX INDUSTRIES PRIVATE LIMITED	301HARSHA HOUSE KARAMPURA COMPLEX NEW DELHI DL 110015 IN	Active	
"sp17,cat_b"	SPORTSTEC INDIA PVT LTD		U74120MH2012PTC228574	SPORTSTEC INDIA PRIVATE LIMITED	"1501,15th Floor,Aston Building,Sundervan Complex Shastri Nagar,Lokhandwala Road,Oshiwara,Andheri(W) Mumbai Mumbai City MH 400053 IN"	Active	
"sp17,cat_b"	SHRI BANARSIDAS CHANDI TRU SOC		U80211GJ2000PTC038692	EDUCATIONAL INITIATIVES PRIVATE LIMITED	"201 Baleshwar Square, Opp. Iskon Temple S G Highway Ahmedabad Ahmedabad GJ 380015 IN"	Active	
"sp17,cat_b"	SPRING DAYS MODEL SCHNEW DELHI		U28991HR2004PLC035407	B J SPRING LIMITED	PLOT NO-38SEC-27A FARIDABAD HARYANA HR 000000 IN	Active	
"sp17,cat_b"	SHRI CHINAI CLG OF COM ECO MUM		AAA-2036	ECOHOMES DEVELOPERS LLP	"271, 7TH FLOOR, BLDG, NO.2, SOLITAIRE CORPORATE, BANK ANDHE RI KURLA ROAD, CHAKALA, ANDHERI (E) MUMBAI MH 400093 IN"	Active	
"sp17,cat_b"	SPRINGDALES SCH GAUTAM BUD NGR		U74999UP2018PTC103120	TECHGROPSE PRIVATE LIMITED	"E-112, 2ND FLOOR SECTOR 6 NOIDA Gautam Buddha Nagar UP 201301 IN"	Active	
"sp17,cat_b"	SHRI EDUCARE LTD		U80903DL2008PLC183146	SHRI EDUCARE LIMITED	"The Galleria, DLF Mayur Vihar, Unit No. 236 & 237 2nd Floor, Mayur Place, Mayur Vihar Phase I Extn. New Delhi East Delhi DL 110091 IN"	Active	
"sp17,cat_b"	SPRINGDALES SCHOOL KANGRA		U74999TG2017PTC116255	INDUS INTERNATIONAL SCHOOL PRIVATE LIMITED	"Municipal No 8-2-293/82/A/694 Plot No. 694, Road no. 33, Jubilee Hills Hyderabad Hyderabad TG 500033 IN"	Active	
"sp17,cat_b"	SHRI GIRIJA ALLOY POWER		U27101AP2004PTC043091	SHRI GIRIJA ALLOY & POWER (I) PRIVATE LIMITED	"D.No.88-3-5, TRIP SCHOOL ROAD GADALAMMA NAGAR, MORAMPUDI JUNCTION RAJAHMUNDRY AP 533103 IN"	Active	
"sp17,cat_b"	SHRI GURUNANAK BOYS CL DEHRADU		U63090MH1994PTC082465	VELJI DOSABHAI AND SONS PRIVATE LIMITED	3 ASHMULLO BLDG 395/97NARSI NATHA STREET KATHABAZAR MUMBAI MH 400009 IN	Active	
"sp17,cat_b"	SHRI GURUNANAK GRLS DEGREE C L		U80904UR2013PTC000591	JIE SCHOOL INDIA PRIVATE LIMITED	"RR QTE NO. 1, IST FLOOR, OPP GURUNANAK GIRLS INTER COLLEGE, Rudrapur Udham Singh Nagar UR 263153 IN"	Strike Off	
"sp17,cat_b"	SHRI GURUNANAK KHA GRLS SRSEC		L80301MH2011PLC219291	GLOBAL EDUCATION LIMITED	"Office No112, 1st Floor of Building Panchratna CHSL,M. P.Marg Opera House Girgaon Mumbai Mumbai City MH 400004 IN"	Active	
"sp17,cat_b"	SREE JAGADAMBA HINDI H SCH KOL		U65999WB1993PLC058944	JAGDAMBA INDUSTRIES LIMITED	8/C M D ROAD 4TH FLOORSUIT NO 15 KOLKATA WB 700007 IN	Active	
"sp17,cat_b"	SHRI GURUNANAK KHA PUB SRSEC S		L74899DL1989PLC034923	DCM SHRIRAM LIMITED	"1st Floor, Kanchenjunga Building, 18, Barakhamba Road, New Delhi Central Delhi DL 110001 IN"	Active	
"sp17,cat_b"	SHRI LAXMANVIDYALAYA INT C DEH		U27100GJ1989PLC011912	SHREE EXTRUSIONS LIMITED	217 218 PHASE II GIDC UDHYOG NAGAR JAMNAGAR Jamnagar GJ 361005 IN	Active	
"sp17,cat_b"	SHRI LAXMIKANYA PRIMA S JAM NG		U21012MH1974PTC017894	PRIMA PRIVATE LIMITED	"CHAITANYA 774,BUDHWAR PETH,PUNE PUNE MH 411002 IN"	Active	
"sp17,cat_b"	SHRI MAHABIR DYE AND PRINT MIL		U17120MH1982PTC028343	SHRI MAHABIR DYEING AND PRINTING MILLS PRIVATE LIMITED	"510/511, KAKAD MARKET, 306, KALBADEVI ROAD, MUMBAI MH 400002 IN"	Active	
"sp17,cat_b"	SHRI MAHAVIRJAIN MODER SRSEC S		L17120MH1933PLC002031	MODERN INDIA LIMITED	"1,MITTAL CHAMBERS,228 NARIMAN POINT MUMBAI Mumbai City MH 400021 IN"	Active	
"sp17,cat_b"	SRI AUROBINDO CL UNIV OF DELHI		U51909MH2007PTC172541	SRI AUROBINDO LUBES PRIVATE LIMITED	"329/330-C WING, DURIAN ESTATE GOREGAON MULUND LINK ROAD, GOREGAON (EAST) MUMBAI MH 400063 IN"	Active	
"sp17,cat_b"	SHRI NARSEE MONJEE CLG OF COMM		U99999MH2001PLC134339	KANGAROO KIDS EDUCATION LIMITED	"Unit No. 3B, 3rd Floor, Victoria Plaza, Final Plot No. 19, T.P.S.- IV, S. V. Road Santacruz West Mumbai City MH 400054 IN"	Active	
"sp17,cat_b"	SRI BALAJI ASSEMBLIES		U25209TN2003PTC052178	SRI BALAJI ASSEMBLIES & PLASTICS PRIVATE LIMITED	"176, VENGAIVASAL MAIN ROAD GOWRIVAKKAM CHENNAI TN 601302 IN"	Active	
"sp17,cat_b"	SHRI PRABHULINGESHWAR SUG CHE		U85110KA1995PLC017861	SHRI PRABHULINGESHWAR SUGARS AND CHEMICALS LIMITED	"Sy. No.104,100 & 96 Factory Site Village Siddapur, Taluk-Jamakhandi Siddapur Bagalkot KA 587301 IN"	Active	
"sp17,cat_b"	SHRI R R TRIVEDI HIGH SC AHMED		U51900MH1981PTC025835	SUPER SALTS PRIVATE LIMITED	"A-102, Floor-1, Plot-549, A-Meru Tower, Jame Jamshedji Road, Near Kopole Scl Five Garden, Matunga Mumbai City MH 400019 IN"	Active	
"sp17,cat_b"	SHRI RAGHUVIR PRIMARY SC MUM		AAB-7584	CARETAKERS FACILITY MAINTENANCE SERVICES LLP	"Room No. 336, Baji Prabhu Chawl, Akruli Road, Near Raghuveer School,Hanuman Nagar, Kan divali (E) Mumbai Mumbai City MH 400101 IN"	Active	
"sp17,cat_b"	SRI GURU HARKRISHAN PUBLIC SCH		U74900DL2015PTC282271	BPN SERVICES INDIA PRIVATE LIMITED	"M-77, BASEMENT, GURU HARKISHAN NAGAR PASCHIM VIHAR NEW DELHI New Delhi DL 110087 IN"	Active	
"sp17,cat_b"	SRI GURU NANAK PUBL SCH NDH		U15490PB2013PTC038243	INTERNATIONAL MARKETING CORPORATION PRIVATE LIMITED	INSIDE GURU NANAK DEV BHAWAN NEAR BHARAT NAGAR CHOWK LUDHIANA PB 141008 IN	Active	
"sp17,cat_b"	SHRI RK PARIKH ART SCIE CL ANA		U01111GJ2012PLC068968	AUSHADH AGRI SCIENCE LIMITED	"GODOWN PLOT NO-10, OPP. KIRAN MOTORS, SARKHEJ-SANAND ROAD,SARKHEJ AHMEDABAD GJ 380007 IN"	Active	
"sp17,cat_b"	SRI GURU SINGH SABHA S SCH NDH		L67120MH2005PLC155188	BSE LIMITED	"25TH FLOOR,P J TOWERSDALAL STREET MUMBAI MH 400001 IN"	Active	
"sp17,cat_b"	SHRI SAIKRUPA SUG ALIED INDS		U15424PN1998PLC013139	SHRI SAIKRUPA SUGAR & ALLIED INDUSTRIES LIMITED	"SHOP NO 6 ANNASAHEB MAGAR BHAVAN GULTEKDI, MARKET YARD PUNE MH 411037 IN"	Active	
"sp17,cat_b"	SRI GURU TEGBAHADURKHALSA BSSS		L17120MH1926PLC001273	RAJA BAHADUR INTERNATIONAL LIMITED	3RD FLOOR HAMAM HOUSEAMBALAL DOSHI MARG FORT MUMBAI Mumbai City MH 400023 IN	Active	
"sp17,cat_b"	SHRI SANATANDHARMA GRL SRSEC S		U24231KL1910NPL000998	SANATANA DHARMA VIDYASALA	24/ 1045BEASANT HALL S D V G H SCHOOL ALLEPPEY KL 000000 IN	Active	
"sp17,cat_b"	SHRI SARASWATI BHAVAN H S JALN		U24233MH2010PTC204752	SARASWATI CHEMICALS PRIVATE LIMITED	"B - 1101, 02 Commercial Building, Plot No. 23-24, Near Minerva Industrial Estate, Mulund (West) Mumbai Mumbai City MH 400080 IN"	Active	
"sp17,cat_b"	SRI GURUHARIKISHAN PUB SCH GUR		U99999UR1928NPL002455	INDIAN PUBLIC SCHOOLS SOCIETY	THE DOON SCHOOL P.. BOX NO. 36 CHANDBAGH DEHRADUN UR 000000 IN	Active	
"sp17,cat_b"	SHRI SARASWATI INST COM SCIENC		U24100GJ2014PTC080237	SARASWATI CROP SCIENCE PRIVATE LIMITED	"C-405, SIGNATURE II, OFF S.G. HIGHWAY,SARKHEJ SANAND ROAD, AHMEDABAD Ahmedabad GJ 382210 IN"	Active	
"sp17,cat_b"	SRI GURUHARKRISHAN PUB SCH AMR		U85190DL2012PTC242876	HEALTH CARE AT HOME INDIA PRIVATE LIMITED	"4th Floor, Punjabi Bhawan, 10 Rouse Avenue New Delhi Central Delhi DL 110002 IN"	Active	
"sp17,cat_b"	SHRI SAYAJI HIGH SCH VADODARA		L28999WB1943PLC133247	MCNALLY SAYAJI ENGINEERING LIMITED	4 MANGOE LANE KOLKATA KOLKATA WB 700001 IN	Active	
"sp17,cat_b"	SRI GURUHARKRISHAN PUB SCH BHA		U80211GJ2000PTC038692	EDUCATIONAL INITIATIVES PRIVATE LIMITED	"201 Baleshwar Square, Opp. Iskon Temple S G Highway Ahmedabad Ahmedabad GJ 380015 IN"	Active	
"sp17,cat_b"	SHRI SHIVAJI HIG SC BOYS DHULE		U45203MH2009PLC191222	DHULE PALESNER TOLLWAY LIMITED	"701,7th Floor,""C"" Wing, Godrej Coliseum,B/h Everard Nagar, Sion (East) Mumbai Mumbai City MH 400022 IN"	Active	
"sp17,cat_b"	SRI GURUHARKRISHAN PUB SCH GUR		U80902HR2017PTC071987	EXAMABLE E-LEARNING PRIVATE LIMITED	"1573, MARUTI KUNJ, BHONDSI SOHNA ROAD, NEAR DELHI PUBLIC SCHOOL GURGAON Gurgaon HR 122102 IN"	Active	
"sp17,cat_b"	SHRI SHRINGARISHARDA INST MGMT		U34103WB2000PTC091083	SHREE AUTOMOTIVE PRIVATE LIMITED	"12B, RAJA BASANTA ROY ROAD KOLKATA WB 700026 IN"	Active	
"sp17,cat_b"	SRI GURUHARKRISHAN PUB SCH PAN		U85190DL2012PTC242876	HEALTH CARE AT HOME INDIA PRIVATE LIMITED	"4th Floor, Punjabi Bhawan, 10 Rouse Avenue New Delhi Central Delhi DL 110002 IN"	Active	
"sp17,cat_b"	SRI GURUHARKRISHAN PUB SCH PAT		U85190DL2012PTC242876	HEALTH CARE AT HOME INDIA PRIVATE LIMITED	"4th Floor, Punjabi Bhawan, 10 Rouse Avenue New Delhi Central Delhi DL 110002 IN"	Active	
"sp17,cat_b"	SRI GURUHARKRISHAN PUB SCH TAR		U99999UR1928NPL002455	INDIAN PUBLIC SCHOOLS SOCIETY	THE DOON SCHOOL P.. BOX NO. 36 CHANDBAGH DEHRADUN UR 000000 IN	Active	
"sp17,cat_b"	SHRI VENKATESHWARA ENG C SRIPE		U72200KA2016FTC096320	STRIPE INDIA PRIVATE LIMITED	"No. 32, Next to Satvik Apartment Near National Convent Vittal Nagar ISRO LYT Bangalore Bangalore KA 560078 IN"	Active	
"sp17,cat_b"	SRI GURUHARKRISHAN PUBLIC SCH		U74900DL2015PTC282271	BPN SERVICES INDIA PRIVATE LIMITED	"M-77, BASEMENT, GURU HARKISHAN NAGAR PASCHIM VIHAR NEW DELHI New Delhi DL 110087 IN"	Active	
"sp17,cat_b"	SRI HANUMAN MANDIR S S SCH NDH		U17111KA1962PLC001479	SRI ANJANEYA COTTON MILLS LIMITED	Bamboo Bazar RMC Link Road Davangere KA 577001 IN	Active	
"sp17,cat_b"	SRI KUMARAN PUBL SCHCOIMBATORE		U17111TZ1935PTC000084	SRI KUMARAN MILLS PRIVATE LIMITED	"20 B, Mettupalayam Road, Narashimhanaicken Palayam Coimbatore Coimbatore TN 641031 IN"	Active	
"sp17,cat_b"	SHRINIWAS POWER		L99999MH1994PLC081145	SHRINIWAS POWER & INFRASTRUCTURE LIMITED	"Shop No. 18, Nilkamal Co-operative Housing Society Plot No. 17, Sector 5, Ghansoli, Navi Mumbai Mumbai Mumbai City MH 400701 IN"	Active	
"sp17,cat_b"	SRI LAKSHMI NARASIMHA DISTILLE		U15539KA1991PTC012041	SRI LAKSHMI NARASIMHA DISTILLERIES PRIVATE LIMITED	"No.219/11, 3rd & 4th Floor, Ramana Maharshi Road (Bellary Main Road), Sadashivanagar Bangalore KA 560080 IN"	Active	
"sp17,cat_b"	SRI RAMAKRISHNA ENGG CLG COIM		U29299TZ2001PTC009700	SRI VIVEGHA ENGINEERING PRIVATE LIMITED	"SF No.568/3, ATTHIPALAYAM ROAD NEAR CMS COLLEGE,CHINNAVEDAMPATTI(P.O), COIMBATORE TN 641006 IN"	Active	
"sp17,cat_b"	SRI RAMAKRISHNA ENGRG CLG COIM		U93090TN1956PTC002251	SRI RAMAKRISHNA INDUSTRIES PRIVATE LIMITED	MADRAS Chennai TN IN	Not available for efiling	
"sp17,cat_b"	SHRIRAM INDUSTRIAL HOLDINGS		U74900TN1986PLC013431	SVL LIMITED	"123,ANGAPPA NAICKEN STREETCHENNAI-1 TAMILNADU TAMILNADU TN 600001 IN"	Active	
"sp17,cat_b"	SRI SANATHAN DHARAM G S S SCH		U80901TN2015PTC100325	MERIDIAN SCHOOL OF OIL AND GAS PRIVATE LIMITED	"A1, Phase III, Level 1, Thiru-Vi-Ka Industrial Estate, Guindy Chennai Chennai TN 600032 IN"	Active	
"sp17,cat_b"	SHRISAYAJI H SC PRIMA SEC VADO		U34300TG1997PTC028466	SEC INDUSTRIES PRIVATE LIMITED	"6-25, OPP: IDPL PROJECTBALANAGAR, HYDERABAD. TG 500037 IN"	Active	
"sp17,cat_b"	SHUBHAM HOUSING DVLPMNT FINANC		U65921DL2010PLC199469	SHUBHAM HOUSING DEVELOPMENT FINANCE COMPANY LIMITED	"D-305, GROUND FLOOR, SARVODAYA ENCLAVE NEW DELHI DL 110017 IN"	Active	
"sp17,cat_b"	SHV ENERGY PVT LTD		U24111TG1996PTC030487	SHV ENERGY PRIVATE LIMITED	"SUPER GAS HOUSE, IV FLOORSDE SERENE CHAMBERS 8-2-334, ROAD NO.7, BANJARA TG 500034 IN"	Active	
"sp17,cat_b"	SRIBA INDUSTTRIES LTD		U40109TG1997PLC027846	SRIBA INDUSTTRIES LIMITED	"H.No.8-2-268/A/1/S & S1, plot No.705 Road No.3, Banjara Hills, HYDERABAD TG 500034 IN"	Amalgamated	
"sp17,cat_b"	SHYAM BAZAR AV SCHOOL KOLKATA		U52201WB1993PTC058421	SHYAM BAZAR HARALALKA PVT LTD	222/A A P C ROAD KOLKATA WB 700004 IN	Active	
"sp17,cat_b"	SHYAM FORGINGS PVT LTD		U74899DL1991PTC046715	SHYAM FORGINGS PRIVATE LIMITED	"103, BHANOT CHAMBERS, 3 ARAM BAGH, BEHIND HEART & LUNG INSTITUTE, PANCHKUIYAN ROAD, NEW DELHI DL 110055 IN"	Under Liquidation	
"sp18,cat_b"	SSN TRUST GROP CHENNAI		L45201TN1994PLC029561	MARG LIMITED	"MARG AXIS, 4/318, OLD MAHABALIPURAM ROAD, KOTTIVAKKAM, CHENNAI TN 600041 IN"	Active	
"sp18,cat_b"	SUNSHINE HOUSING PVT LTD		U45201MH2006PTC164274	SUNSHINE HOUSING PRIVATE LIMITED	"SUNSHINE PLAZA, 6TH FLOOR, NAIGAUM CROSS ROAD, DADAR (EAST) MUMBAI MH 400014 IN"	Active	inserted
"sp18,cat_b"	SUNSTAR HOTELS AND ESTATES PVT LTD		U55101TN2006PTC058906	SUNSTAR HOTELS AND ESTATES PRIVATE LIMITED	"16/3, VIDYODAYA 1ST CROSS STREET, T NAGAR, CHENNAI TN 600017 IN"	Active	inserted
"sp18,cat_b"	ST ANDREWS SCH AND CLG HYD		U80302AP2001PTC038278	ST.ANDREW EDUCATIONAL SERVICES PRIVATE LIMITED	"222/B, SAN MARINA HOUSE,WEST MAREDPALLY, SECUNDERABAD ANDHRA PRADESH AP 500026 IN"	Converted to LLP	
"sp18,cat_b"	SUPER TASTY BAKERY FOODS INDIA PVT LTD		U15419KA2007PTC042036	SUPER TASTY BAKERY FOODS (INDIA) PRIVATE LIMITED	"NO.139, F5, 2ND FLOOR, SHALIMAR GALAXY 1ST MAIN ROAD, SHESHADRIPURAM BANGALORE KA 560020 IN"	Active	inserted
"sp18,cat_b"	SUPERB NATURAL RESOURCES PVT LTD		U14200MH2009PTC189823	SUPERB NATURAL RESOURCES PRIVATE LIMITED	"FI - A/601, RAJ RATNADEEP SOCIETY LIMITED PLOT - 04, SECTOR - 20, KHARGARH NAVI MUMBAI Mumbai City MH 410210 IN"	Active	inserted
"sp18,cat_b"	ST BASIL SCHOOL VADODARA		U14200KL2012PTC031708	ST. BASIL INDUSTRIES INDIA PRIVATE LIMITED	"MMC VI 710 C9 , SECOND FLOOR SURYA CENTRAL TOWER, VELLOORKUNNAM MUVATTUPUZHA Ernakulam KL 686673 IN"	Active	
"sp18,cat_b"	SUPERIOR DRINKS PVT LTD		U74899DL1989PTC037534	SUPERIOR DRINKS PVT LTD	"3, TODARMAL LANE BENGALI MARKET NEW DELHI DL 110001 IN"	Active	inserted
"sp18,cat_b"	ST CATHERINE OF SINA SCHMUMBAI		U32109DL1990FTC039906	STMICROELECTRONICS PRIVATE LIMITED	"S - 327, Lower Ground Floor, Greater Kailash - II New Delhi South Delhi DL 110048 IN"	Active	
"sp18,cat_b"	ST CHARLES HIGH SCHOOL MUMBAI		U52603MH2018PTC303545	BHUGOOL TRADING INDIA PRIVATE LIMITED	"SHOP NO. 1, CTS-2539, SHRADDHA CHS LTD OPP ST CHARLES HIGH SCHOOL, VAKOLA SANTACRUZ - EAST Mumbai City MH 400055 IN"	Active	
"sp18,cat_b"	ST COLUMBA HIGH SCHOOL MUMBAI		U74999MH2017PTC290004	RAZRTECH PRIVATE LIMITED	"AMAR HIMACHAL CO-OP HSG SOC LTD SAINI BHAVAN PLOT NO 2, OPPOSITE BMC GARAGE,GHATKOPAR MAHUL RD CHEMBUR, MUMBAI Mumbai City MH 400089 IN"	Active	
"sp18,cat_b"	ST COLUMBA PRIMARY SCH MUMBAI		U74999MH2008PLC186877	ADANI ELECTRICITY MUMBAI LIMITED	"CTS 407/A (New), 408 Old Village, Eksar Devidas Lane, Off SVP Road, Borivali (West) Mumbai Mumbai City MH 400103 IN"	Active	
"sp18,cat_b"	ST FRANCIS COLLEGE MUMBAI		U74999MH2016PTC274204	BRANDZBEE PRIVATE LIMITED	"102, SHAYDE E HIND CHS LTD, L M ROAD, NEAR ST.FRANCIS HIGH SCHOOL, BORIVALI(W) MUMBAI Mumbai City MH 400103 IN"	Active	
"sp18,cat_b"	ST GEORGE DENTAL COL MUMBAI		U74999MH2018FTC304601	ORALLA DENTAL PRIVATE LIMITED	"B-305, CELLO HEIGHTS, OPP LAGHU UDYOG GOREGAON EAST MUMBAI Mumbai City MH 400063 IN"	Active	
"sp18,cat_b"	ST GERMAIN HIGH SCH BANGALORE		U72900KA2015PTC078234	CUBICLOGICS INDIA PRIVATE LIMITED	"No 799, 19th Main, 23rd Cross Sector 2, HSR Layout Bangalore Bangalore KA 560102 IN"	Active	
"sp18,cat_b"	SURENDRA COLLEGE KOLKATA		L24110WB1960PLC024910	KANORIA CHEMICALS & INDUSTRIES LTD	71 PARK STREETPARK PLAZA KOLKATA WB 700016 IN	Active	
"sp18,cat_b"	SURYA VIDYUT LTD		U40108WB2010PLC150712	SURYA VIDYUT LIMITED	CESC HOUSE CHOWRINGHEE SQUARE KOLKATA WB 700001 IN	Active	inserted
"sp18,cat_b"	ST JAMES HIGH SCHOOL MUMBAI		L99999MH1992PLC066213	JET AIRWAYS (INDIA) LIMITED	"Siroya Centre Sahar Airport Road, Andheri (East) MUMBAI MH 400099 IN"	Active	
"sp18,cat_b"	ST JAMES SCHOOL MUMBAI		U92413MH1993PTC070636	PROCAM INTERNATIONAL PRIVATE LIMITED	"14 ST JAMES COURT, MARINE DRIVE, MUMBAI MH 400020 IN"	Active	
"sp18,cat_b"	ST JOHN COED SEC SCHOOL DELHI		U74200TN1991PLC020999	ST.JOHN FREIGHT SYSTEMS LIMITED	"C 98,SIPCOT INDUSTRIAL COMPLEXHARBOUR EXPRESS ROAD TUTCORIN 628 008 TUTCORIN 628 008 TN 628008 IN"	Active	
"sp18,cat_b"	SUS GROUP OF INST S MOHALI		U34300PB1997PLC038216	PRITIKA INDUSTRIES LIMITED	"PLOT NO. C-94, PHASE-VII, INDUSTRIAL FOCAL POINT, S.A.S. NAGAR MOHALI Mohali PB 160055 IN"	Active	
"sp18,cat_b"	ST JOHN S ENGLISH SCH MUMBAI		U74200TN1991PLC020999	ST.JOHN FREIGHT SYSTEMS LIMITED	"C 98,SIPCOT INDUSTRIAL COMPLEXHARBOUR EXPRESS ROAD TUTCORIN 628 008 TUTCORIN 628 008 TN 628008 IN"	Active	
"sp18,cat_b"	ST JOHN S HIGH SCH CHANDIGARH		U74999WB1950PTC019260	A N JOHN PVT LTD	12/H PARK STREET KOLKATA WB 700071 IN	Active	
"sp18,cat_b"	ST JOHN S PUBLIC SCH BANGALORE		U74200TN1991PLC020999	ST.JOHN FREIGHT SYSTEMS LIMITED	"C 98,SIPCOT INDUSTRIAL COMPLEXHARBOUR EXPRESS ROAD TUTCORIN 628 008 TUTCORIN 628 008 TN 628008 IN"	Active	
"sp18,cat_b"	ST JOHN S PUBLIC SCH CHENNAI		U74900TN2013PTC092668	ST JOHNS EDUCARE INDIA PRIVATE LIMITED	"D.NO.248 D, KALIYAMMAN KOIL STREET NATESAN NAGAR, VIRUGAMBAKKAM CHENNAI Chennai TN 600092 IN"	Active	
"sp18,cat_b"	ST JOHN S PUBLIC SCH HYDERABAD		U74200TN1991PLC020999	ST.JOHN FREIGHT SYSTEMS LIMITED	"C 98,SIPCOT INDUSTRIAL COMPLEXHARBOUR EXPRESS ROAD TUTCORIN 628 008 TUTCORIN 628 008 TN 628008 IN"	Active	
"sp18,cat_b"	ST JOHN S PUBLIC SCH MUMBAI		U74120MH2016PTC271833	ENLIGHTENING HOSPITALITY PROFESSIONALS PRIVATE LIMITED	"601, SHANTI NIVAS CO-OP HOUSING SOCIETY NEAR CENTRAL EXCISE OFFICE, CHENDANI KOLIWADA, THANE Thane MH 400601 IN"	Active	
"sp18,cat_b"	ST JOHN S PUBLIC SCH NEW DELHI		U80904DL2011PLC213135	IL&FS SKILLS DEVELOPMENT CORPORATION LIMITED	"D-114, Okhla Industrial Area, Phase -I, New Delhi South Delhi DL 110020 IN"	Active	
"sp18,cat_b"	ST JOHN S SR SEC SCH CHENNAI		U85110KL2011PTC028940	ST.JOHNS MEDICAL AND RESEARCH CENTER PRIVATE LIMITED	"32/2376A, CHETTIPARAMBIL HOUSE, P J ANTONY ROAD, PALARIVATTOM P.O. COCHIN KL 682025 IN"	Strike Off	
"sp18,cat_b"	SVG HOTELS PVT LTD		U55101KA2005PTC036951	SVG HOTELS PRIVATE LIMITED	"NO. 19, 2ND FLOOR, DODDAKALLA-SANDRA KANAKAPURA MAIN ROAD, BANGALORE BANGALORE KA 560062 IN"	Amalgamated	
"sp18,cat_b"	ST JOHN THE BAPTIST H SCH THA		U74200TN1991PLC020999	ST.JOHN FREIGHT SYSTEMS LIMITED	"C 98,SIPCOT INDUSTRIAL COMPLEXHARBOUR EXPRESS ROAD TUTCORIN 628 008 TUTCORIN 628 008 TN 628008 IN"	Active	
